HotelID,Ratings
93338,0.9821958456973294
1762573,0.9741496598639455
1776857,0.9723991507430998
1641016,0.9626436781609196
1456560,0.9726526891522334
93396,0.9735099337748344
80112,0.9681274900398407
93559,0.9917355371900827
239853,0.9857142857142858
282699,0.9568965517241379
1158926,0.990990990990991
107956,0.9565217391304348
98952,0.9503311258278145
283873,0.9553571428571429
1200103,0.9653465346534653
108038,1.0
1966350,0.9710144927536232
107915,0.9848484848484849
99081,0.9504504504504504
1218737,1.0
99060,0.9586206896551724
1866401,1.0
665163,0.9722222222222222
1630591,1.0
559491,1.0
266158,0.8947368421052632
240436,0.9136690647482014
108057,0.9444444444444444
1236706,0.9090909090909091
98920,0.9512195121951219
258636,0.916083916083916
223137,0.8888888888888888
223151,0.8955223880597015
107924,0.967741935483871
99114,0.8821656050955414
111618,0.9333333333333333
108149,0.9454545454545454
223164,0.9
223154,0.927710843373494
107834,0.9537037037037037
1773009,0.9473684210526315
223158,1.0
108054,0.8823529411764706
258634,1.0
107863,1.0
98987,0.889344262295082
585164,1.0
99067,0.9411764705882353
108148,0.9008264462809917
242394,0.9111111111111111
99106,0.8524590163934426
142023,1.0
99004,0.9393939393939394
650546,0.8333333333333334
2712053,1.0
256702,0.75
256700,0.7391304347826086
815515,1.0
596014,1.0
99101,0.8412698412698413
223179,0.9130434782608695
223149,0.8780487804878049
223160,0.9166666666666666
223141,0.9545454545454546
108150,0.8909090909090909
108020,0.9583333333333334
98989,0.8518518518518519
99132,0.918918918918919
223148,0.8135593220338984
595438,0.6875
98964,0.8717948717948718
1514581,0.8333333333333334
107884,0.7894736842105263
1155392,0.8095238095238095
266326,0.5
1636050,1.0
258635,1.0
558146,0.75
486939,0.8888888888888888
1627951,0.8421052631578947
1160746,1.0
107903,0.5909090909090909
223156,0.6666666666666666
488773,1.0
108136,1.0
277895,0.7272727272727273
107802,1.0
98940,0.8333333333333334
223178,1.0
98962,0.8333333333333334
239859,0.75
226728,0.7
1146185,1.0
107846,1.0
99013,0.717391304347826
98976,0.2
596446,0.0
266125,0.8571428571428571
142353,0.5833333333333334
107713,0.6666666666666666
226721,1.0
122746,0.75
223135,0.625
107769,0.8333333333333334
217745,1.0
107757,0.6875
223184,0.5
223183,1.0
239858,0.8
239355,0.4444444444444444
107999,0.75
98972,0.4583333333333333
1147065,1.0
1146238,0.8
73463,0.75
99031,0.75
98937,0.3333333333333333
1164945,0.0
277892,0.0
99098,0.5
244313,0.6
1382899,0.8571428571428571
99051,0.45454545454545453
2340286,0.0
99024,0.6571428571428571
239857,0.6666666666666666
240481,0.7272727272727273
73470,0.5517241379310345
257503,1.0
99131,0.5
247110,0.5714285714285714
109734,0.6
98934,0.4666666666666667
244316,0.75
99045,1.0
141893,0.75
244314,0.6666666666666666
107743,0.0
108006,0.75
570195,1.0
141902,0.5294117647058824
107911,0.7894736842105263
292556,0.8571428571428571
244196,1.0
240435,0.25
651629,0.0
254040,1.0
223182,1.0
98936,0.875
239848,1.0
649739,1.0
98986,1.0
98981,0.6666666666666666
217739,1.0
108029,0.0
558038,0.75
603138,0.0
98970,1.0
223138,0.7142857142857143
107751,1.0
240440,0.5
1751874,0.6666666666666666
223194,0.5
1858908,1.0
1224357,1.0
503400,0.8
223175,0.68
223180,0.9090909090909091
570092,1.0
107768,1.0
108145,0.8461538461538461
99017,0.6428571428571429
1484167,1.0
653244,0.8
252340,1.0
107952,1.0
223187,0.75
108047,0.75
108151,1.0
99041,0.8
107930,0.8205128205128205
631351,1.0
244310,0.8571428571428571
1971740,1.0
1577352,0.75
557401,1.0
1138042,0.9
223157,0.8333333333333334
108060,0.8421052631578947
99082,0.6666666666666666
108066,0.782608695652174
98955,0.7857142857142857
240483,0.9032258064516129
559409,0.8947368421052632
109748,0.8363636363636363
223176,0.8571428571428571
258875,0.9090909090909091
223136,0.8378378378378378
107867,0.75
223140,0.9
240441,0.8
217741,0.8
107812,0.8125
99015,0.6666666666666666
99073,0.8571428571428571
223169,0.6944444444444444
2160816,1.0
223177,0.8461538461538461
239356,0.8181818181818182
1526288,1.0
1889985,1.0
240437,0.7941176470588235
1212489,0.8421052631578947
107859,0.9090909090909091
116265,0.8571428571428571
109742,0.9523809523809523
107718,0.75
1485278,1.0
1724101,0.8421052631578947
99014,0.8333333333333334
2531544,0.875
1583951,0.8235294117647058
108010,0.8888888888888888
223172,0.92
98997,0.83
1642905,0.8333333333333334
107994,0.6428571428571429
1146180,0.8461538461538461
107913,0.8947368421052632
107993,0.875
223192,0.7872340425531915
223150,0.9583333333333334
99104,0.9574468085106383
98999,0.9090909090909091
124460,0.8333333333333334
223143,0.9090909090909091
257022,0.9230769230769231
223144,1.0
3393901,1.0
107990,0.8666666666666667
107957,1.0
223167,0.9333333333333333
73481,1.0
98959,0.8673469387755102
107844,0.9423076923076923
1549134,0.875
257507,0.8222222222222222
217746,0.8823529411764706
1416435,0.8888888888888888
109751,1.0
1174691,0.9
1158744,1.0
268149,0.9102564102564102
240439,0.9285714285714286
107783,0.9787234042553191
99120,0.9482758620689655
98966,0.8
1733514,1.0
223152,0.9444444444444444
98996,0.8987341772151899
223165,0.8823529411764706
1222237,1.0
223153,1.0
108002,0.8958333333333334
123943,0.8181818181818182
107947,0.84
223139,0.9425287356321839
108142,0.9122807017543859
107929,1.0
107776,0.9230769230769231
99103,0.8857142857142857
223171,0.8888888888888888
1197126,0.8888888888888888
223142,0.8461538461538461
268145,0.9459459459459459
107711,0.8125
98954,0.8834355828220859
1236696,1.0
223159,0.9382716049382716
98944,0.9045801526717557
1645644,1.0
124937,0.9176470588235294
223155,0.875
674319,0.9375
107954,0.9375
1657341,0.9322033898305084
98991,0.9097222222222222
98943,0.9419354838709677
107908,1.0
878451,0.9642857142857143
1103488,0.9814814814814815
223228,0.9354838709677419
99066,0.9428571428571428
223193,0.9107142857142857
217744,1.0
657890,1.0
1649109,0.972972972972973
223166,1.0
1863251,1.0
645215,0.8
107826,0.9008264462809917
1575212,0.96875
99135,0.8916666666666667
288460,0.9148936170212766
99058,0.9225352112676056
108061,0.9354838709677419
99010,0.9451476793248945
1556786,1.0
99007,0.9245283018867925
223134,0.8974358974358975
108004,0.9285714285714286
223189,0.9
223147,1.0
107982,0.9583333333333334
99006,0.93125
277894,1.0
98956,0.9230769230769231
1440365,1.0
671200,0.9285714285714286
286987,0.9182389937106918
99116,0.9166666666666666
609502,0.9166666666666666
107856,0.9176470588235294
226753,0.9230769230769231
99110,0.8771929824561403
107986,1.0
220094,0.9743589743589743
107991,1.0
1026192,0.96
293234,0.9803921568627451
812523,0.9444444444444444
1237172,1.0
286988,1.0
268151,0.9661016949152542
525232,0.9096774193548387
223173,0.9245283018867925
239865,1.0
1724007,1.0
1478311,1.0
223227,0.9294117647058824
1100784,0.9375
1852890,0.9696969696969697
266145,1.0
99137,0.9285714285714286
570279,0.9741379310344828
1846923,1.0
631349,0.9333333333333333
608401,0.9534883720930233
641273,0.9419642857142857
622987,1.0
530458,0.9473684210526315
223145,0.9186991869918699
596013,0.9674418604651163
518371,1.0
1511925,0.9285714285714286
99055,0.96
1879027,0.9253731343283582
223146,0.9411764705882353
219703,0.9179487179487179
224224,0.9811320754716981
1465162,0.9717720857292211
99054,0.8961038961038961
2643161,1.0
208454,0.9672187715665976
217616,0.9629629629629629
93589,0.9628732849071832
99352,0.9680090327436959
578305,0.9748062015503876
1646128,0.9618380062305296
75698,0.963855421686747
1878946,0.9744680851063829
1791248,0.9230769230769231
1025779,0.9652448657187994
113309,0.9603658536585366
93467,0.9703315881326352
93419,0.9699570815450643
1456411,0.958904109589041
93335,0.9636963696369637
93543,0.9676519799219185
1500405,0.9564459930313589
498869,0.9623567921440261
641209,0.9503030303030303
1583937,0.9849397590361446
99371,0.9708193041526375
1940859,0.9871794871794872
99288,0.9520605550883096
99332,0.956989247311828
1786395,0.9389920424403183
1963673,0.9536423841059603
93382,0.9481216457960644
624442,0.9568345323741008
93464,0.9376590330788804
1379306,0.96
99382,0.9041850220264317
1383001,0.9033816425120773
99321,0.9114470842332614
1027901,0.917098445595855
112053,0.9655172413793104
80107,0.9357142857142857
93475,0.9386861313868613
93390,0.9081491712707183
2622936,1.0
502407,0.9583333333333334
1858923,0.958217270194986
93334,0.9328449328449329
617306,0.8311258278145696
121987,0.9566115702479339
217623,0.9217877094972067
93561,0.9304878048780488
1007724,0.9270833333333334
93351,0.9464285714285714
93565,0.8992443324937027
112066,0.8927522037218414
1149404,0.8927038626609443
217629,1.0
93345,0.9370567375886525
93333,0.9106078665077473
93517,0.9102507699076111
290978,0.8952316991269308
247814,0.9224137931034483
93364,0.9375
93401,0.9248366013071896
93440,0.8837772397094431
246797,0.8499298737727911
673080,0.9232558139534883
125274,0.9397590361445783
93344,0.8947368421052632
99766,0.90863890615289
121981,0.9183222958057395
234762,0.9075342465753424
3168954,0.8837209302325582
99443,0.8836898395721925
93526,0.8955613577023499
99357,0.8636363636363636
235228,0.9002375296912114
219622,0.8645833333333334
1165409,1.0
1146076,1.0
234764,1.0
1872507,0.0
121985,1.0
616887,1.0
260396,0.8909090909090909
122007,0.7334905660377359
249780,0.8431372549019608
3506933,1.0
214197,0.7778592375366569
598980,0.8888888888888888
1448670,0.8461538461538461
557499,0.59375
93356,0.6496815286624203
1206876,0.8
217613,0.6968641114982579
1164614,0.5
665814,0.75
1990870,1.0
1141305,0.8333333333333334
1699664,1.0
284904,0.7333333333333333
1547031,0.6666666666666666
1147661,0.0
122011,0.5909090909090909
3572583,1.0
267183,0.7368421052631579
1176643,0.6666666666666666
540545,0.42857142857142855
99287,0.6844262295081968
673661,0.7326732673267327
3502291,1.0
224229,0.7846534653465347
580078,0.7288135593220338
1201662,0.84375
225944,0.6
651216,0.5
93380,0.47368421052631576
543021,0.0
2109422,1.0
290982,0.6538461538461539
2027969,1.0
268217,1.0
268218,1.0
530265,1.0
235236,1.0
122022,0.8
93572,0.0
254281,0.75
281695,0.6666666666666666
774805,0.9
93384,0.7692307692307693
239836,0.9655172413793104
320562,0.8163265306122449
1049347,1.0
99292,0.8571428571428571
662519,1.0
651265,1.0
1199530,1.0
1575440,0.9285714285714286
1497765,1.0
1170336,0.6
93421,0.7594827586206897
1207461,1.0
249710,0.8257839721254355
1161809,1.0
1961167,1.0
1199940,1.0
290987,0.9257425742574258
1155229,0.788235294117647
93539,0.8837209302325582
1161789,1.0
1161790,1.0
256738,0.8854961832061069
113343,0.8328530259365994
93357,0.9041533546325878
93520,0.8877525567473186
75711,0.892578125
267182,0.8225806451612904
93470,0.8857493857493858
1164645,0.9054054054054054
1938661,0.8678440925700366
142114,0.8569667077681874
649058,0.8683385579937304
224217,0.8793103448275862
249656,0.9795918367346939
1175436,1.0
1217376,0.847953216374269
80093,0.9111111111111111
3541823,0.8571428571428571
113297,0.8933333333333333
1146072,1.0
1497821,1.0
596200,0.8936170212765957
80081,0.8786764705882353
223023,0.8593796159527326
93438,0.5
616735,0.8857142857142857
208888,0.8833333333333333
1465008,0.9056603773584906
1048678,0.8820224719101124
550885,0.9
217627,0.8617021276595744
99447,0.8637037037037038
93581,0.9166666666666666
80075,0.8656716417910447
99307,0.8993891484010061
655870,1.0
643970,0.8780487804878049
564851,0.9194139194139194
93545,0.8910540301151462
93633,0.8888888888888888
674743,0.8267716535433071
671150,0.8903088391906283
112062,0.9005714285714286
223022,0.8821292775665399
93403,0.9429967426710097
122015,0.9182027649769585
93374,0.8986486486486487
93625,0.9116465863453815
99302,0.9243697478991597
93376,0.9127358490566038
673077,0.9103641456582633
93437,0.9024390243902439
93575,0.9308755760368663
217622,0.8936708860759494
112019,0.8971631205673759
223021,0.9144893111638955
93486,0.9099804305283757
93339,0.94141689373297
99774,0.9076517150395779
93466,0.8881004366812227
281697,0.9109375
93593,0.9305555555555556
93398,0.9186046511627907
75688,0.8914431673052363
99365,0.8910505836575876
2151571,0.9436619718309859
93612,0.9182282793867121
93586,0.9318181818181818
93359,0.9397590361445783
93622,0.9393346379647749
93452,0.9284802043422733
584986,0.9318181818181818
99333,0.9120198265179678
292140,0.8782608695652174
281234,0.9285714285714286
611947,0.9161118508655126
287626,0.9344512195121951
208455,0.9382022471910112
93555,0.9192399049881235
1234559,0.9257950530035336
93489,0.9562982005141388
630950,0.9554973821989529
1214829,0.9175475687103594
93579,0.8985868661679135
112041,0.9475524475524476
2096704,0.9545454545454546
249711,0.9148706896551724
1217245,1.0
488793,0.9224137931034483
1181739,0.9418604651162791
99388,0.9383983572895277
93450,0.9386117893268224
1128769,0.9258241758241759
209382,0.9393939393939394
112039,0.9190687361419069
1462005,0.9382022471910112
99391,0.9372549019607843
1783324,0.9284436493738819
93379,0.9151696606786427
93607,0.9097387173396675
93618,0.9269949066213922
1177864,0.9361702127659575
518280,0.9370932754880694
1218720,0.9430379746835443
126257,0.9099616858237548
1464151,0.940625
1486164,0.9597701149425287
609602,0.8860759493670886
607712,0.9253246753246753
1390172,0.9483870967741935
93571,0.9381918819188192
93583,0.94
93358,0.9121544869367664
99425,0.897029702970297
1157456,0.9517543859649122
93337,0.975
93435,0.9603746397694525
1563892,0.9534883720930233
1477775,0.9272237196765498
254605,0.9662447257383966
122014,0.9302884615384616
575732,0.9518987341772152
220243,0.9512195121951219
1733337,0.9722222222222222
1485603,0.956386292834891
80110,0.9328358208955224
224223,0.9366336633663367
93516,0.9417685118619699
93383,0.9250720461095101
121991,0.9024390243902439
194238,0.9520833333333333
224226,0.9248554913294798
1235341,0.9428571428571428
99387,0.9518072289156626
223019,0.9299754299754299
1308397,0.9551569506726457
122005,0.9331723027375202
121996,0.9584295612009238
262330,0.9464285714285714
313862,0.95
93568,0.9375
3235844,0.965
1553789,0.9136690647482014
122004,0.9615384615384616
1158763,0.9565217391304348
455186,0.9443231441048034
80083,0.9769820971867008
251906,0.9567099567099567
121998,0.9550173010380623
93562,0.9479495268138801
225942,0.9405646359583952
1149402,0.9345238095238095
93569,0.9358974358974359
2173604,0.9575551782682513
1601249,0.9547657512116317
217630,0.9627329192546584
112021,0.9712460063897763
601762,0.9644268774703557
1595302,0.9208860759493671
1139717,0.9435825105782792
93477,0.9583931133428981
93462,0.9401913875598086
502408,0.9668721109399075
514488,0.9203539823008849
99368,0.9653465346534653
612263,0.949221394719025
249712,0.9539267015706806
620040,0.958981612446959
632551,0.8930232558139535
1237128,0.973421926910299
1060157,0.9099437148217636
157057,0.9423076923076923
93346,0.9403409090909091
1201072,0.9575971731448764
75737,0.9387483355525965
121999,0.9615384615384616
93430,0.9646341463414634
1949647,0.9597701149425287
93606,0.9558011049723757
675616,0.9446808510638298
277882,0.9459459459459459
93454,0.9399690162664601
112064,0.9344
93431,0.9518072289156626
1806062,0.9392361111111112
93507,0.9580838323353293
866615,0.9201183431952663
217626,0.9753694581280788
93445,0.9698189134808853
93603,0.9298245614035088
93610,0.9641618497109826
2148819,0.987603305785124
99281,0.9803921568627451
99354,0.9376623376623376
1371825,0.9714285714285714
268216,0.9593613933236574
620399,0.9516129032258065
235238,0.94
571166,0.930379746835443
1186070,0.9631268436578171
1785018,0.9919786096256684
113311,0.9781931464174455
99392,0.9687687687687687
281071,0.9488272921108742
222959,0.9545454545454546
113298,0.946524064171123
99327,0.9688385269121813
208452,0.9790209790209791
1845644,0.9735099337748344
126260,0.9475862068965517
2079052,0.9550021843599825
223024,0.9548117154811715
292142,0.9746328437917223
93614,0.9594202898550724
113300,0.9623015873015873
273530,0.9710743801652892
93534,0.9831756046267087
1158753,0.9733333333333334
113329,0.9631979695431472
1218792,0.9742511823436679
634696,0.9769230769230769
93624,0.9767441860465116
2253206,0.9764957264957265
208453,0.9680094786729858
93352,0.9654901960784313
1913413,0.9352290679304898
93457,0.9604185623293904
630409,0.9646882043576258
93585,0.9868421052631579
93623,0.952755905511811
80087,0.9789029535864979
93566,0.9788461538461538
93525,0.9727722772277227
76049,0.9759036144578314
3191802,1.0
1015206,0.9801587301587301
578694,0.9833333333333333
107836,0.9644444444444444
247108,0.9795918367346939
99109,0.9789029535864979
615260,0.9565217391304348
1205162,0.9666666666666667
108141,0.9924242424242424
1438752,0.9910714285714286
1573321,0.9854014598540146
266157,0.9669475048606611
113317,0.9884615384615385
3236579,1.0
1862847,0.9788732394366197
98979,0.956140350877193
73445,1.0
220240,0.9423076923076923
87659,0.9768707482993197
841981,0.9864341085271318
114578,0.9467741935483871
111509,0.9560975609756097
79228,0.95
1045286,0.9795918367346939
223061,0.9566473988439307
111487,0.9655765920826161
114581,0.9539170506912442
235385,0.9074074074074074
90955,0.9719298245614035
90976,0.9713375796178344
87573,0.9062003179650239
90952,0.8888888888888888
142296,0.8571428571428571
114583,0.8847262247838616
123234,0.8974358974358975
278718,0.8823529411764706
87576,0.8491735537190083
484081,0.9
87627,0.8439716312056738
90922,0.7890909090909091
87595,0.8501440922190202
1743591,1.0
1200027,1.0
123293,1.0
290675,0.8809523809523809
595763,0.9166666666666666
123216,0.6
123292,0.4
123316,0.75
123217,0.7777777777777778
1632579,0.0
123290,0.5
596421,0.42105263157894735
123318,0.8333333333333334
488493,0.7872340425531915
123222,1.0
123317,0.8461538461538461
123209,0.6
3572384,0.0
1164776,1.0
676721,0.5
90918,0.8245614035087719
87610,0.9130434782608695
278717,1.0
87600,1.0
123230,1.0
774987,0.0
123232,0.0
123224,0.75
90973,0.9196141479099679
87657,0.9236842105263158
299922,0.9322033898305084
591177,0.9272727272727272
1149495,0.9218289085545722
87566,0.9122340425531915
114600,0.8762541806020067
123225,0.927007299270073
281340,0.9166666666666666
87656,0.8586723768736617
87613,0.9109311740890689
90969,0.9304347826086956
87614,0.96
650708,1.0
87618,0.9162995594713657
87592,0.9372647427854455
87590,0.933931484502447
123319,0.9234167893961709
1052716,0.9757709251101322
273262,0.9315068493150684
114608,0.9283819628647215
90916,0.9891304347826086
225108,0.9156118143459916
1186401,0.9217391304347826
250023,0.9504643962848297
235386,0.8787878787878788
87665,0.9298245614035088
90986,0.943069306930693
114577,0.9486166007905138
217510,0.934819897084048
91042,0.9619651347068146
87608,0.9530685920577617
90766,0.9615384615384616
87635,0.9341216216216216
1075753,0.942
498305,0.9523809523809523
1477545,0.9623430962343096
87629,0.9676375404530745
87620,0.9579579579579579
87617,0.9418655097613883
87648,0.9334112149532711
111501,0.942803738317757
1140049,0.9661016949152542
90963,0.952054794520548
90957,0.9602076124567474
87602,0.9654654654654654
87637,0.9770992366412213
87645,0.9507042253521126
90762,0.941747572815534
114604,0.9516994633273703
490891,0.9744897959183674
287568,0.9284940411700975
87571,0.9536679536679536
90985,0.9623552123552124
262831,0.952513966480447
111500,0.9780077619663649
87638,0.9338146811070999
114595,0.971063829787234
2525636,0.9491525423728814
1389502,0.9741935483870968
2648906,0.9702970297029703
87603,0.9619482496194824
90975,0.9694533762057878
1742256,0.9680851063829787
87640,0.9852941176470589
1235890,0.9746031746031746
674288,0.9847715736040609
304277,0.9728506787330317
90959,0.9854469854469855
286793,0.9868421052631579
224036,0.9832635983263598
609738,0.9749478079331941
247154,0.9459459459459459
1027237,0.9680232558139535
293203,0.9823651452282157
505788,0.9823943661971831
111486,0.978891820580475
2042562,0.9908256880733946
236299,0.9764437689969605
87632,0.9748743718592965
111490,0.9880952380952381
111507,0.9789103690685413
619615,0.9900497512437811
225105,0.9814432989690721
114591,0.9700598802395209
111492,0.984725050916497
1566945,0.991362763915547
87654,0.981679389312977
217498,0.9857244825124911
84505,0.9507829977628636
248239,0.9640287769784173
77264,0.9459459459459459
119382,0.9700996677740864
84517,0.972027972027972
76793,0.9511111111111111
77888,0.9269005847953217
84555,0.9457364341085271
119483,0.890625
82491,0.9241706161137441
208191,0.8851095993953136
2236331,0.958904109589041
77798,0.8959276018099548
81761,0.9659090909090909
77714,0.8764478764478765
1457221,0.925
504815,0.8736842105263158
223054,0.92
83988,0.8970588235294118
82682,0.9534883720930233
272668,0.9338235294117647
76790,1.0
84224,0.9411764705882353
77866,0.8923679060665362
223049,0.875365141187926
84529,0.891566265060241
235456,0.8394160583941606
235134,0.76
78679,0.8085106382978723
1225375,0.9051724137931034
271600,1.0
113229,0.8257575757575758
549431,0.7948717948717948
77740,0.65625
577590,0.8571428571428571
2370300,1.0
84513,0.8085106382978723
1528649,1.0
576828,0.8775510204081632
84320,0.8282828282828283
611195,0.875
84499,0.7592592592592593
313508,0.7
939204,0.8181818181818182
240156,0.9230769230769231
81120,0.88
84442,0.8421052631578947
271595,1.0
549441,0.6974789915966386
256799,0.8571428571428571
223044,0.6379310344827587
570050,0.75
282463,0.72
1645834,0.6666666666666666
119492,0.7
223050,0.7142857142857143
559383,0.7027027027027027
1931273,1.0
535826,0.0
3348276,1.0
1591524,0.6190476190476191
82305,0.6666666666666666
3438742,1.0
82496,0.4444444444444444
119399,0.7272727272727273
217256,0.5882352941176471
575416,0.7777777777777778
1186068,0.5416666666666666
77761,0.8
613619,0.5833333333333334
217240,0.4807692307692308
589309,0.8181818181818182
1223148,0.5
82498,0.45454545454545453
77852,0.8081081081081081
81285,0.8666666666666667
266004,0.875
76446,0.9166666666666666
249704,0.6666666666666666
77809,0.8579881656804734
281769,0.7916666666666666
1229893,0.6666666666666666
1743425,1.0
1640422,1.0
247755,1.0
271581,0.875
235430,0.7925925925925926
1642879,0.0
84202,0.75
271479,1.0
817023,0.8333333333333334
244432,1.0
271607,0.7142857142857143
3364389,1.0
119390,0.6956521739130435
271601,1.0
84480,0.8256880733944955
291209,1.0
271606,0.5
77717,0.7105263157894737
2521962,1.0
2505057,1.0
2232268,1.0
81763,1.0
248069,0.8235294117647058
1488816,1.0
271481,1.0
77753,0.8122270742358079
84365,0.7272727272727273
2202132,1.0
226148,0.8
119434,0.8235294117647058
84441,1.0
